weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.55, 0.1, 0.1, 0.25)",0.55,0.1,0.1,0.25,0.041527126590756865,0.10046885465505694,0.14266577361018085,0.07943737441393169,33,0.6148693904889484,0.11999337421457337,0.09418113561708119,0.021722592257984688,0.5042599426714498,0.15429090786370342,0.12652794222247227
"(0.05, 0.45, 0.0, 0.5)",0.05,0.45,0.0,0.5,0.04018754186202277,0.10180843938379103,0.14936369725385132,0.08050904219691896,33,0.6068318821165438,0.11881829287265136,0.09197559831065227,0.021725448876815177,0.4816195110370158,0.15429035190741489,0.1264968413522451
"(0.75, 0.0, 0.2, 0.05)",0.75,0.0,0.2,0.05,0.04420629604822505,0.09578030810448761,0.13998660415271266,0.07883456128600133,29,0.6008037508372405,0.11960409152138633,0.09192867198498357,0.022686603153770156,0.5107980709171087,0.15428242617429336,0.12479889727849311
"(0.05, 0.3, 0.15, 0.5)",0.05,0.3,0.15,0.5,0.041527126590756865,0.10247823174815807,0.14735432016075017,0.08097789685197589,31,0.6108506363027462,0.1193883243471789,0.09108399812294697,0.022699419249430385,0.4894491339364614,0.15428062481521637,0.12651989591344937
"(0.3, 0.15, 0.1, 0.45)",0.3,0.15,0.1,0.45,0.04018754186202277,0.10180843938379103,0.144675150703282,0.0795713328868051,33,0.6108506363027462,0.11945259219646717,0.09375879868606288,0.021565730847247253,0.49691945792557685,0.15427572898089176,0.12645073222983655
"(0.55, 0.2, 0.2, 0.05)",0.55,0.2,0.2,0.05,0.04554588077695914,0.0971198928332217,0.14601473543201607,0.0811118553248493,30,0.6162089752176825,0.11951351247821485,0.09216330361332709,0.021558038469816496,0.5142093658979308,0.1542756733270753,0.12719350713151284
"(0.45, 0.15, 0.35, 0.05)",0.45,0.15,0.35,0.05,0.04554588077695914,0.10314802411252512,0.14534494306764903,0.08278633623576692,29,0.6148693904889484,0.11857036760400494,0.09028625058657906,0.021898173255733303,0.5153203285587389,0.15426942055971915,0.12792946152905646
"(0.3, 0.1, 0.1, 0.5)",0.3,0.1,0.1,0.5,0.04085733422638982,0.09912926992632284,0.14735432016075017,0.0796383121232418,31,0.6095110515740121,0.11922358033639494,0.09366494603472547,0.021388910242746268,0.49479971425009417,0.15426770774089765,0.12647078514060453
"(0.1, 0.25, 0.2, 0.45)",0.1,0.25,0.2,0.45,0.042866711319490956,0.10180843938379103,0.14601473543201607,0.081178834561286,33,0.6108506363027462,0.11914736926462899,0.09113092444861567,0.022326652737806006,0.49462491008090803,0.1542640706048109,0.12674429678559385
"(0.2, 0.15, 0.1, 0.55)",0.2,0.15,0.1,0.55,0.04219691895512391,0.10180843938379103,0.14668452779638314,0.0809778968519759,31,0.6121902210314802,0.11943062265198486,0.09136555607695918,0.022910212294351927,0.49102694563636484,0.15426276438771833,0.1266606748904555
"(0.1, 0.2, 0.65, 0.05)",0.1,0.2,0.65,0.05,0.046215673141326186,0.10046885465505694,0.14534494306764903,0.08231748158070998,28,0.6095110515740121,0.11881459798473222,0.08911309244486157,0.02328939183946944,0.5122066065280415,0.15426196805177117,0.12687402780314078
"(0.0, 0.45, 0.1, 0.45)",0.0,0.45,0.1,0.45,0.04018754186202277,0.09912926992632284,0.1480241125251172,0.07943737441393169,32,0.608171466845278,0.11973227255428165,0.09263256687001409,0.021882196498518153,0.48495177292607544,0.15426021037642867,0.12575365784893872
"(0.0, 0.45, 0.2, 0.35)",0.0,0.45,0.2,0.35,0.04219691895512391,0.09645010046885466,0.14266577361018085,0.07856664434025452,29,0.6068318821165438,0.1200486940579673,0.09333646175504459,0.021590138430216517,0.4953281588488969,0.15425878695826256,0.12523487521777682
"(0.45, 0.1, 0.35, 0.1)",0.45,0.1,0.35,0.1,0.044876088412592094,0.10247823174815807,0.14400535833891492,0.08198258539852646,30,0.6168787675820495,0.11904804202818704,0.09150633505396527,0.021904017576179404,0.5161739408060986,0.15425197981638872,0.1277357529255091
"(0.6, 0.0, 0.25, 0.15)",0.6,0.0,0.25,0.15,0.041527126590756865,0.09845947756195579,0.14132618888144674,0.07856664434025452,29,0.6068318821165438,0.11977634087651848,0.09385265133740028,0.02208487523580612,0.5111389237136198,0.1542445285679916,0.12549297000895465
"(0.4, 0.0, 0.35, 0.25)",0.4,0.0,0.35,0.25,0.03951774949765573,0.09912926992632284,0.14333556597454788,0.07816476892163429,32,0.6041527126590757,0.11976764563255768,0.09385265133740028,0.02205568639570179,0.5095334712180835,0.15423583332403076,0.12509109459033443
"(0.1, 0.5, 0.0, 0.4)",0.1,0.5,0.0,0.4,0.04018754186202277,0.09979906229068988,0.14601473543201607,0.07923643670462156,30,0.6041527126590757,0.11911809018368702,0.09300797747536367,0.02167251472688892,0.48485119656070746,0.15423560872712905,0.1257404254423034
"(0.0, 0.25, 0.0, 0.75)",0.0,0.25,0.0,0.75,0.041527126590756865,0.10515740120562625,0.15472203616878769,0.08325519089082384,33,0.5927662424648359,0.11599577318194845,0.08779915532613797,0.02353748049958673,0.46241574816341935,0.1542356053661159,0.12715476855389282
"(0.0, 0.5, 0.05, 0.45)",0.0,0.5,0.05,0.45,0.04018754186202277,0.09979906229068988,0.14668452779638314,0.07937039517749497,31,0.6054922973878097,0.11929772365936597,0.09277334584702018,0.02149120251812416,0.4813605153940867,0.1542309471521996,0.12575706810100507
"(0.0, 0.3, 0.1, 0.6)",0.0,0.3,0.1,0.6,0.041527126590756865,0.10247823174815807,0.15003348961821836,0.08151373074346953,31,0.6068318821165438,0.11862203121931474,0.09023932426091037,0.023140186133355643,0.4816351899378457,0.15423064177575788,0.12663339287392472
"(0.5, 0.15, 0.1, 0.25)",0.5,0.15,0.1,0.25,0.04219691895512391,0.10046885465505694,0.1406563965170797,0.07937039517749497,32,0.6141995981245814,0.11985051550415775,0.09427498826841857,0.02137759615537597,0.5028702060710949,0.1542284650971748,0.12650788931170426
"(0.55, 0.2, 0.25, 0.0)",0.55,0.2,0.25,0.0,0.046215673141326186,0.09511051574012057,0.14869390488948425,0.08137977227059612,30,0.6121902210314802,0.1193780435633652,0.09056780854059127,0.02230740099110566,0.5168097590359676,0.15421318694953493,0.12666367654089175
"(0.35, 0.1, 0.05, 0.5)",0.35,0.1,0.05,0.5,0.04018754186202277,0.09845947756195579,0.14668452779638314,0.07896851975887476,31,0.607501674480911,0.11930629136006606,0.09412317818523742,0.021217566799837752,0.493457197097052,0.15421114903942285,0.12603010885149346
"(0.05, 0.3, 0.2, 0.45)",0.05,0.3,0.2,0.45,0.041527126590756865,0.10247823174815807,0.14601473543201607,0.08070997990622907,32,0.6128600133958473,0.11957916605473207,0.09169404035664007,0.02236080663434502,0.49225071975394963,0.1542071641299041,0.1265570000845491
"(0.5, 0.0, 0.3, 0.2)",0.5,0.0,0.3,0.2,0.04085733422638982,0.09912926992632284,0.1419959812458138,0.07856664434025452,31,0.6048225050234427,0.11976186701635752,0.09319568277803847,0.022550736563077198,0.5107638661036678,0.15420297699211488,0.12516448572927374
"(0.5, 0.1, 0.4, 0.0)",0.5,0.1,0.4,0.0,0.04554588077695914,0.10046885465505694,0.14869390488948425,0.0826523777628935,29,0.6128600133958473,0.11870354499807041,0.08953542937587987,0.02306818446879456,0.5200942887860944,0.15419463543952677,0.12742009245083344
"(0.05, 0.25, 0.4, 0.3)",0.05,0.25,0.4,0.3,0.042866711319490956,0.10046885465505694,0.14668452779638314,0.08091091761553917,32,0.6155391828533154,0.11978675550332443,0.09164711403097138,0.02192628579179428,0.50473442096167,0.15419035270635198,0.12673447463102486
"(0.25, 0.3, 0.25, 0.2)",0.25,0.3,0.25,0.2,0.04420629604822505,0.0971198928332217,0.144675150703282,0.08017414601473544,32,0.6135298057602143,0.1198459034529173,0.09239793524167057,0.02162845370568729,0.5089684936341641,0.15418954622445585,0.12637311363557072
"(0.55, 0.15, 0.05, 0.25)",0.55,0.15,0.05,0.25,0.04219691895512391,0.09778968519758875,0.1406563965170797,0.07856664434025452,33,0.6148693904889484,0.1204164404611759,0.09483810417644298,0.02153129096559231,0.5017810597818594,0.15417172831630965,0.125985696428476
"(0.55, 0.05, 0.3, 0.1)",0.55,0.05,0.3,0.1,0.043536503683858,0.10113864701942397,0.14333556597454788,0.08077695914266578,30,0.6141995981245814,0.11913041203121133,0.09277334584702018,0.02153301173612856,0.5163166013840378,0.15416410437869998,0.12716363206617587
"(0.2, 0.4, 0.05, 0.35)",0.2,0.4,0.05,0.35,0.042866711319490956,0.09845947756195579,0.144675150703282,0.07990622906898862,31,0.6128600133958473,0.11970606327401008,0.09296105114969498,0.021459295450097587,0.4932303912412094,0.15416381590846912,0.1263867546438361
"(0.25, 0.2, 0.0, 0.55)",0.25,0.2,0.0,0.55,0.04018754186202277,0.10113864701942397,0.14735432016075017,0.07990622906898862,30,0.6095110515740121,0.11966455858413627,0.09202252463632096,0.022194994698651993,0.48693018186065445,0.15415539223518354,0.12591749138714908
"(0.1, 0.45, 0.0, 0.45)",0.1,0.45,0.0,0.45,0.03951774949765573,0.10046885465505694,0.14735432016075017,0.07937039517749497,32,0.6054922973878097,0.11931518474636708,0.09258564054434537,0.021795966057760664,0.4836475767837383,0.15415455558786328,0.12566321544966766
"(0.5, 0.05, 0.2, 0.25)",0.5,0.05,0.2,0.25,0.04219691895512391,0.09912926992632284,0.14333556597454788,0.07950435365036838,32,0.6148693904889484,0.1198342676316944,0.09408728296574378,0.02179902589641581,0.5081082943203961,0.15415185419159244,0.12654799513324028
"(0.15, 0.2, 0.55, 0.1)",0.15,0.2,0.55,0.1,0.04554588077695914,0.10113864701942397,0.14333556597454788,0.08178164768921634,29,0.6101808439383791,0.11889160897116194,0.09000469263256686,0.022697715804288372,0.5126977261050165,0.15414847638590484,0.12678399400549978
"(0.3, 0.2, 0.05, 0.45)",0.3,0.2,0.05,0.45,0.04085733422638982,0.10113864701942397,0.14400535833891492,0.0795713328868051,33,0.6121902210314802,0.11954574915161251,0.09371187236039419,0.021334549412737887,0.4950593990823423,0.15414448506389267,0.1264272690670022
"(0.35, 0.15, 0.4, 0.1)",0.35,0.15,0.4,0.1,0.04554588077695914,0.10113864701942397,0.14400535833891492,0.08191560616208975,29,0.6141995981245814,0.11867019869403032,0.09136555607695918,0.021744242245475057,0.5144533088320332,0.15413864317591247,0.12759838420056935
"(0.1, 0.15, 0.65, 0.1)",0.1,0.15,0.65,0.1,0.044876088412592094,0.10381781647689216,0.144675150703282,0.0825184192900201,29,0.6108506363027462,0.11891642685904932,0.08864382918817457,0.02291923950205478,0.5135697445174799,0.15412916529774479,0.12684033388410737
"(0.35, 0.15, 0.1, 0.4)",0.35,0.15,0.1,0.4,0.03951774949765573,0.10314802411252512,0.14266577361018085,0.07923643670462158,34,0.6128600133958473,0.12000706182483278,0.09360601786553832,0.022219495354912196,0.5003166394362577,0.15411750545284642,0.12603944563739072
"(0.25, 0.15, 0.05, 0.55)",0.25,0.15,0.05,0.55,0.04085733422638982,0.10113864701942397,0.14735432016075017,0.08024112525117214,31,0.6095110515740121,0.11931329118054705,0.09197559831065227,0.022277196860373365,0.4883919547407739,0.1541155578509435,0.12622892440649827
"(0.05, 0.25, 0.15, 0.55)",0.05,0.25,0.15,0.55,0.04219691895512391,0.10381781647689216,0.14735432016075017,0.08171466845277964,31,0.6121902210314802,0.11908471825986175,0.09028625058657908,0.02334850614407719,0.487486557253172,0.1541139788512089,0.12685779374606918
"(0.25, 0.2, 0.35, 0.2)",0.25,0.2,0.35,0.2,0.04420629604822505,0.10046885465505694,0.1419959812458138,0.08064300066979237,30,0.6155391828533154,0.11985568268800754,0.0918817456593149,0.02200546341303295,0.5106860683971582,0.15410867875946005,0.12658387349944983
"(0.3, 0.05, 0.6, 0.05)",0.3,0.05,0.6,0.05,0.043536503683858,0.10247823174815807,0.1480241125251172,0.08211654387139986,33,0.6068318821165438,0.11810820375682277,0.08981698732989206,0.022642597665957054,0.5186684058976118,0.1541084589756871,0.1270250375363459
"(0.0, 0.25, 0.1, 0.65)",0.0,0.25,0.1,0.65,0.042866711319490956,0.10247823174815807,0.14936369725385132,0.08204956463496316,31,0.6054922973878097,0.11783151062584851,0.09009854528390426,0.022574041570356765,0.47704652079557325,0.15410650329459236,0.1270988372769153
"(0.25, 0.15, 0.1, 0.5)",0.25,0.15,0.1,0.5,0.04085733422638982,0.10113864701942397,0.14534494306764903,0.07983924983255192,32,0.6101808439383791,0.11943437448408516,0.09267949319568278,0.02205346505766966,0.49426690340466095,0.15408624432372164,0.12617899643039332
"(0.5, 0.1, 0.1, 0.3)",0.5,0.1,0.1,0.3,0.041527126590756865,0.10046885465505694,0.14132618888144674,0.07916945746818486,33,0.6135298057602143,0.11980740362978966,0.09427498826841857,0.021374942599849515,0.5033480147689922,0.15408488436815165,0.12630695160239414
"(0.5, 0.25, 0.25, 0.0)",0.5,0.25,0.25,0.0,0.04554588077695914,0.09444072337575352,0.14869390488948425,0.08084393837910248,30,0.6101808439383791,0.11960097108613019,0.09033317691224776,0.022611109039192945,0.5148496533204614,0.1540843713305997,0.12601052683522634
"(0.4, 0.15, 0.05, 0.4)",0.4,0.15,0.05,0.4,0.04018754186202277,0.10180843938379103,0.14400535833891492,0.07943737441393167,33,0.6115204286671132,0.1198192113291274,0.0930888575458392,0.02195237249989364,0.4994205101821373,0.15407295021591172,0.12598180318685126
"(0.1, 0.2, 0.5, 0.2)",0.1,0.2,0.5,0.2,0.043536503683858,0.10046885465505694,0.14400535833891492,0.08070997990622907,27,0.6155391828533154,0.11968229239756481,0.09202252463632099,0.021844131298352346,0.5098979452132316,0.15407265719395705,0.12672124222438957
"(0.3, 0.2, 0.35, 0.15)",0.3,0.2,0.35,0.15,0.043536503683858,0.09979906229068988,0.14333556597454788,0.08037508372404555,31,0.6155391828533154,0.11991818451473654,0.09221022993899577,0.02178393980740357,0.5126681669819358,0.15406750578028264,0.12648019869354343
"(0.05, 0.25, 0.3, 0.4)",0.05,0.25,0.3,0.4,0.043536503683858,0.10314802411252512,0.144675150703282,0.08164768921634294,32,0.6148693904889484,0.11929496189452657,0.09070858751759737,0.022410089567778985,0.49634513230938404,0.15406653629632594,0.12700198297514162
"(0.55, 0.1, 0.25, 0.1)",0.55,0.1,0.25,0.1,0.043536503683858,0.10113864701942397,0.14266577361018085,0.08064300066979237,31,0.6162089752176825,0.11918661772339449,0.09333646175504459,0.02112283653292313,0.5144123803045617,0.1540665029880568,0.12731123154731466
"(0.45, 0.4, 0.1, 0.05)",0.45,0.4,0.1,0.05,0.04554588077695914,0.09310113864701942,0.1419959812458138,0.07910247823174815,29,0.6061620897521768,0.11937463841706708,0.09300797747536368,0.02191579489532584,0.5074164148581592,0.15405679192367056,0.12560646696943
"(0.1, 0.35, 0.05, 0.5)",0.1,0.35,0.05,0.5,0.041527126590756865,0.10247823174815807,0.14534494306764903,0.08057602143335565,31,0.6135298057602143,0.11928330842353382,0.09244486156733928,0.022179933047974245,0.4857217630428652,0.15405228977652696,0.1267984522170253
"(0.2, 0.2, 0.5, 0.1)",0.2,0.2,0.5,0.1,0.04420629604822505,0.09979906229068988,0.14400535833891492,0.08084393837910248,28,0.6121902210314802,0.11918086642685491,0.09169404035664008,0.02226629751258983,0.5134377473531365,0.1540432918295554,0.12669095855742252
"(0.35, 0.25, 0.3, 0.1)",0.35,0.25,0.3,0.1,0.04554588077695914,0.09377093101138648,0.14668452779638314,0.08024112525117214,31,0.6128600133958473,0.11969487269190571,0.09206945096198968,0.021925084211266512,0.5136517382200454,0.15404172141469558,0.12627585073216696
"(0.0, 0.3, 0.2, 0.5)",0.0,0.3,0.2,0.5,0.04085733422638982,0.10046885465505694,0.14936369725385132,0.08044206296048226,32,0.608171466845278,0.11937597917486556,0.09089629282027217,0.02294318698864057,0.48874335745049774,0.1540404685186922,0.12589020937061834
"(0.0, 0.4, 0.15, 0.45)",0.0,0.4,0.15,0.45,0.04018754186202277,0.10113864701942397,0.1480241125251172,0.08004018754186201,32,0.6095110515740121,0.1194974997277791,0.09183481933364618,0.02216901978702499,0.4871001134373529,0.15402843920036238,0.1259575972086851
"(0.1, 0.3, 0.25, 0.35)",0.1,0.3,0.25,0.35,0.042866711319490956,0.10046885465505694,0.14601473543201607,0.08077695914266576,31,0.6162089752176825,0.11983375242807263,0.09169404035664007,0.02186391162041334,0.4990297736713554,0.15402638546640607,0.1266239793209858
"(0.4, 0.05, 0.55, 0.0)",0.4,0.05,0.55,0.0,0.043536503683858,0.10046885465505694,0.15137307434695244,0.08218352310783657,31,0.608841259209645,0.11811661092944634,0.09009854528390426,0.022564187762113372,0.5194195801037086,0.1540232177977883,0.12723279574978869
"(0.5, 0.05, 0.25, 0.2)",0.5,0.05,0.25,0.2,0.04085733422638982,0.10113864701942397,0.14132618888144674,0.07903549899531145,30,0.6121902210314802,0.12005234398631981,0.09352416705771938,0.021760895278476543,0.5124876350875962,0.15402139335576892,0.12579758252417114
"(0.3, 0.15, 0.15, 0.4)",0.3,0.15,0.15,0.4,0.04018754186202277,0.10247823174815807,0.14333556597454788,0.07950435365036838,34,0.6135298057602143,0.11970828588572627,0.09366494603472549,0.021696323511426387,0.5001399505425763,0.15401564168942522,0.12633682666773113
"(0.3, 0.15, 0.3, 0.25)",0.3,0.15,0.3,0.25,0.041527126590756865,0.10046885465505694,0.14400535833891492,0.07970529135967849,31,0.6141995981245814,0.11988875058073718,0.09310183012670108,0.021898273670675098,0.5087754765990491,0.15401501728507905,0.12625620642302904
"(0.2, 0.2, 0.3, 0.3)",0.2,0.2,0.3,0.3,0.04219691895512391,0.10046885465505694,0.14333556597454788,0.07990622906898862,32,0.6155391828533154,0.12011708439438724,0.09263256687001407,0.021618247000241078,0.5053958587136934,0.1540087194703856,0.12622251250399566
"(0.4, 0.05, 0.2, 0.35)",0.4,0.05,0.2,0.35,0.04085733422638982,0.10180843938379103,0.14132618888144674,0.07923643670462156,32,0.6141995981245814,0.12006577882478175,0.09366494603472547,0.02198149719789328,0.5062459410070771,0.15400474882807885,0.1260689097219843
"(0.15, 0.15, 0.65, 0.05)",0.15,0.15,0.65,0.05,0.046215673141326186,0.10247823174815807,0.14400535833891492,0.0826523777628935,28,0.608841259209645,0.11842682056242788,0.08850305021116847,0.02354588664572677,0.5137072299119625,0.15400453454945887,0.12690390286847775
"(0.0, 0.3, 0.25, 0.45)",0.0,0.3,0.25,0.45,0.04219691895512391,0.10247823174815807,0.14601473543201607,0.08104487608841258,32,0.6121902210314802,0.11938683273119458,0.09080244016893477,0.022757623275744696,0.49041888794963595,0.1540043957493525,0.12644609617287997
"(0.15, 0.2, 0.25, 0.4)",0.15,0.2,0.25,0.4,0.042866711319490956,0.10247823174815807,0.14400535833891492,0.08097789685197587,32,0.6155391828533154,0.11966763636468587,0.09136555607695918,0.022092619540028554,0.49809448086675134,0.153997433827144,0.12666067489045546
"(0.0, 0.2, 0.05, 0.75)",0.0,0.2,0.05,0.75,0.043536503683858,0.1058271935699933,0.1520428667113195,0.08392498325519089,33,0.6014735432016075,0.11630687664359847,0.08796426892336624,0.023855919039549603,0.4640217301520521,0.15399296288023134,0.12790711771687402
"(0.0, 0.35, 0.0, 0.65)",0.0,0.35,0.0,0.65,0.04018754186202277,0.10314802411252512,0.15338245144005358,0.08171466845277964,32,0.6028131279303416,0.1178845662582549,0.08962928202721727,0.023271623522361895,0.47583864827235656,0.15399190653509193,0.12652930946638827
"(0.3, 0.2, 0.0, 0.5)",0.3,0.2,0.0,0.5,0.038178164768921635,0.10314802411252512,0.14400535833891492,0.07883456128600133,32,0.607501674480911,0.11952009836424553,0.09352416705771938,0.021561568685824328,0.48999735048611887,0.15399149200696988,0.12559664481486102
